"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PRRT3",390.585285730905,0.538683114183964,0.155298084306982,3.46870418001508,0.000522974958915406,0.00211914107063497
"IRAK2",1102.93108392816,-0.638655363449559,0.0963755273692878,-6.62673793734363,3.43186103135659e-11,3.66916795736164e-10
"ATG7",1067.16720578067,-0.620258260879338,0.112264687961246,-5.5249631219164,3.29554825767003e-08,2.59064783034524e-07
"TAMM41",143.138992510857,-0.674025887426899,0.267931540084383,-2.51566458810568,0.0118808189504862,0.0338584071445263
"TIMP4",527.184692861024,1.47416613384073,0.158805207044326,9.28285766743942,1.64992842919864e-20,3.19628158476146e-19
"TSEN2",167.710323550888,-0.899804399321097,0.261512355821119,-3.44077202966497,0.000580057028847614,0.00232345826625785
"IQSEC1",962.91562301307,0.536012527095138,0.122788460385534,4.36533307293008,1.26929201735586e-05,6.8838582321086e-05
"HDAC11",363.564918933162,0.811859214013784,0.165600556921436,4.90251499817689,9.46173884840937e-07,6.09017192876218e-06
"CHCHD4",278.403043261797,-0.729162035433365,0.182363896268725,-3.99839030834754,6.37747243294651e-05,0.000308564717390635
"SLC6A6",2568.03766172897,-0.556928366498549,0.0887543010765104,-6.27494509836149,3.49757686698685e-10,3.39439948572551e-09
"SH3BP5",388.481747380987,-0.570705987821698,0.159560746227574,-3.57673175461166,0.000347916868845262,0.00146710512509115
"EAF1",841.823786230136,-0.51294446829155,0.111339760096519,-4.60701970120004,4.08481313293129e-06,2.39351780908049e-05
"ANKRD28",1051.11235282409,-0.616713230823387,0.105587962444734,-5.84075321224407,5.19653359531233e-09,4.45042579011381e-08
"OXNAD1",322.837702761379,-0.521343654476276,0.18033033162953,-2.89104805478494,0.00383959404468038,0.0125956900178665
"PLCL2",465.586988270281,-0.676953320679743,0.147683258428486,-4.5838189642027,4.56559563125784e-06,2.65234291514847e-05
"NR1D2",1120.21191605441,0.806574466511083,0.10289642029968,7.83870288355979,4.55224251151211e-15,6.56930378279661e-14
"RARB",280.964423193001,0.900004453465543,0.188316503485684,4.77921178869999,1.75983742306137e-06,1.09292855512867e-05
"SLC4A7",4596.4824446661,-1.88528444805475,0.0716898923580505,-26.2977720574445,2.03360519847631e-152,6.19876066213107e-150
"RBMS3",366.263478558939,1.00046724638853,0.174195387532734,5.74336244236391,9.28147667592372e-09,7.72539983593654e-08
"GADL1",6.45678554844901,-3.61470468285784,1.35203938614771,-2.67352025384188,0.0075059743532253,0.0227355978381207
"OSBPL10",1368.31256488371,0.71453302292039,0.0988051816223461,7.23173634406627,4.7685731352234e-13,5.90086233203783e-12
"GLB1",3286.71352220089,0.694748644581031,0.074092875136045,9.37672675416326,6.80525800060564e-21,1.34094107515892e-19
"CRTAP",10516.3973475348,0.500142028215055,0.0582088204305366,8.59220345844146,8.5317140538579e-18,1.44151222973328e-16
"ARPP21",51.9427568499507,-1.43994730993702,0.425395501657622,-3.38496129913464,0.000711882906706218,0.00279439765954378
"TRANK1",311.519116949476,1.64596362994895,0.213384023122729,7.71362169417091,1.22296631092495e-14,1.70235086859041e-13
"PLCD1",536.382102902612,0.632809302584955,0.136576606781668,4.63336524091982,3.59768982589915e-06,2.13488658083551e-05
"XYLB",99.0682759424598,-0.857085719192989,0.306995217632511,-2.79185365101995,0.00524070533954571,0.0166189331107123
"CSRNP1",753.80758893617,-0.736941398194192,0.125715699137037,-5.86196794237197,4.57413348045701e-09,3.94452988822782e-08
"SNRK",853.562622650083,-0.666935436950837,0.117973787399586,-5.65325104543673,1.57441089250404e-08,1.28324811609977e-07
"CDCP1",2669.66543229382,-1.47992218810107,0.0730229589963723,-20.2665327239696,2.53929595947481e-91,3.08348979274112e-89
"TMEM158",3839.28529655881,-1.56526809609404,0.0648585146342402,-24.1335791440975,1.11067236335088e-128,2.43955917926599e-126
"LIMD1",794.777672784081,-0.721361722961794,0.11367289976959,-6.34594282739303,2.21067328113253e-10,2.1910163322492e-09
"LZTFL1",650.951989864404,0.505046064220965,0.143225033598515,3.52624154822473,0.000421502343790601,0.00174537261071706
"CCR1",50.1299555135692,-1.45959030342599,0.445417635284417,-3.27690281614913,0.00104952486932887,0.00398264823381505
"CSPG5",46.2015008715421,1.89820402756295,0.490286766947181,3.87161994883588,0.000108114431683477,0.000503208835034094
"SMARCC1",2499.24933434356,-0.501287880330554,0.0774771498984374,-6.47013836967,9.79132142350444e-11,1.00166559439358e-09
"CDC25A",345.32695216252,-0.809069879294927,0.178009615723702,-4.54509087054446,5.4911559061641e-06,3.14478161865287e-05
"PLXNB1",352.243937765912,1.16207202766844,0.170209626169544,6.82729910064494,8.65281733246979e-12,9.6374705203407e-11
"UCN2",21.4541087046336,-2.05440054488214,0.684221990531366,-3.00253510309818,0.00267741093282134,0.00915727265688561
"COL7A1",421.831546639821,-0.740967340154581,0.171498761392628,-4.32054047584762,1.55647501998325e-05,8.32945571424931e-05
"CELSR3",57.3260276870355,1.51654590317755,0.409449406453852,3.70386641004564,0.000212338109349285,0.000936501123940767
"LAMB2",7423.21911250868,0.746977812292552,0.0557542888458703,13.3976744705243,6.23875189026575e-41,2.70877901840143e-39
"KLHDC8B",77.0241123549842,1.3784358745607,0.357482136406273,3.85595735892697,0.000115277582729817,0.00053438422583878
"NICN1",84.6124108901495,0.986551769894189,0.355137329281652,2.77794444163253,0.00547039709138869,0.0172593686009678
"DAG1",18853.4675956327,0.967647389427209,0.0464309446761085,20.8405707912534,1.85612544489586e-96,2.45337076504112e-94
"UBA7",1017.15928029524,0.69838514110974,0.107576262055718,6.49200044474513,8.47040085361196e-11,8.73111850583494e-10
"SEMA3B",52.2710141363835,1.8575568731805,0.447877843470674,4.14746319841591,3.36179486383361e-05,0.000171174568988068
"IFRD2",1520.78083497959,-0.721139296209198,0.106240035176455,-6.78782998340926,1.13832680812439e-11,1.26315373002569e-10
"RASSF1",301.853291941862,0.545234334257617,0.175510976385645,3.10655404856042,0.00189281703250786,0.00672961561474348
"ZMYND10",92.8758547285048,1.34378253012573,0.33477496806429,4.01398747909869,5.97015147772227e-05,0.000290456620427556
"MAPKAPK3",3377.22152907275,-1.52547869642587,0.0731192460800798,-20.8628887496348,1.16422745045972e-96,1.55258046429164e-94
"RAD54L2",843.944988849423,-0.537587915590346,0.11340540613468,-4.74040818611335,2.13288087798826e-06,1.30828372869128e-05
"RRP9",564.708369251164,-0.65522267295913,0.133651540536465,-4.90247003760022,9.46390536064342e-07,6.09017192876218e-06
"GLYCTK",83.5748181147022,-1.10124464107579,0.340798506221257,-3.23136580992179,0.00123200156776297,0.00460029385402692
"NISCH",1619.25792891682,0.623086442194123,0.084586952446298,7.36622403543506,1.75528745993726e-13,2.25038399155562e-12
"SMIM4",228.927930805996,0.946714708844408,0.211061638108219,4.48548925010708,7.2746814414857e-06,4.08169203643991e-05
"GLT8D1",1441.18982693973,0.531767483311709,0.0908342280094622,5.85426325477566,4.7912917912409e-09,4.12227731532109e-08
"PRKCD",652.544988501556,-0.552768323673546,0.122779591219518,-4.50211894487619,6.7279308893973e-06,3.79918244854586e-05
"TKT",33177.0745158236,1.01460973047182,0.0501717662779859,20.2227229723224,6.17774034929289e-91,7.44118789169666e-89
"WNT5A",473.575929886761,-0.656647485728895,0.143299828566395,-4.58233266779275,4.59817621348756e-06,2.66919393410999e-05
"FLNB",5594.71208006542,0.574551135782773,0.0797508228973959,7.20432861892807,5.83305360768399e-13,7.17648176971731e-12
"ACOX2",125.285633377263,-1.00510624530003,0.278696949412253,-3.6064486799002,0.000310416216351776,0.00132619468175919
"FAM107A",9.26158173356817,2.69369592872299,1.09044990735906,2.47026104596294,0.0135014486983081,0.0378913261476757
"CFAP20DC",56.7011179695396,-1.1801569207999,0.397791392246387,-2.96677339882941,0.00300942667265834,0.0101732491206833
"KBTBD8",78.6151709737662,-0.856130409201586,0.359135659626211,-2.38386355198659,0.0171319532098785,0.046532615592425
"EOGT",481.578847090631,-0.502108498919418,0.139999156926552,-3.58651087579649,0.000335132093270498,0.00142041229996826
"SHQ1",522.156765275989,-0.588583386564669,0.147817081232119,-3.98183607509074,6.83849393882164e-05,0.000329270617247711
"FAM86DP",571.722878085965,-0.677234736872733,0.157295822634526,-4.30548456742093,1.66620606774623e-05,8.89119465089593e-05
"GBE1",2344.83636377097,-0.61834529531638,0.0725597989924817,-8.52187166864189,1.56995292135443e-17,2.60832222840376e-16
"EPHA3",2745.04484382133,1.80734758257717,0.0738310983578412,24.4794893043227,2.44304488876079e-132,5.79195531087797e-130
"PROS1",3061.95799639778,0.545079024384241,0.0712108128932646,7.65444182193568,1.94153684973395e-14,2.65071246687626e-13
"MTRNR2L2",66.8936837633298,1.41534248951265,0.379255148599917,3.73190052854291,0.00019004054814676,0.000845782368033376
"DCBLD2",11927.7840099974,-1.58146217029602,0.0507136513511191,-31.1841511735502,1.74762121637742e-213,7.90983954176156e-211
"COL8A1",1767.82711977304,1.84094306020598,0.0928046208930427,19.8367607398306,1.43406235682436e-87,1.61046280913749e-85
"FILIP1L",114.245679180658,2.55853824365922,0.334460395075705,7.64974951094015,2.01371186349216e-14,2.74423361251084e-13
"TMEM45A",512.288397597352,1.12116482147468,0.148135194147272,7.56852433298231,3.7748762153488e-14,5.07028337701886e-13
"ABI3BP",36.9021170885889,-1.33745656403003,0.520359560188392,-2.57025462075841,0.0101623791693412,0.0295647244396727
"TRMT10C",257.923568494397,-0.552244783839601,0.190244549056379,-2.90281527948505,0.00369824700623974,0.0121989879163421
"NXPE3",472.019342433753,0.846125479942789,0.157188104070982,5.3828849514,7.33013924320411e-08,5.53223646975728e-07
"NFKBIZ",589.237065625516,1.20489155736416,0.136896805627154,8.80145852815407,1.35049350135825e-18,2.40416816880654e-17
"CBLB",339.682553635315,0.718796361114592,0.172999607653133,4.15490168368353,3.25427442689827e-05,0.000166117029528888
"DUBR",187.950897628132,0.712064545928079,0.244699647048829,2.90995330200043,0.00361482762320915,0.011966104915836
"MYH15",34.5973323171093,-2.80208030739029,0.616084384177099,-4.54820862102035,5.41044877337759e-06,3.10093871370559e-05
"CIP2A",418.962855388102,-0.610961399708748,0.162466581090694,-3.76053583209023,0.000169549784930857,0.0007609361741969
"DZIP3",208.353400219593,0.638446830036711,0.215096644475911,2.96818591285933,0.00299563082106185,0.0101434463712038
"TAGLN3",40.6820493123596,-4.24718470303861,0.598121716212663,-7.10087025418839,1.23973725307922e-12,1.48609274574569e-11
"CCDC80",1327.03970140588,1.56978290510902,0.104448493957413,15.0292536123026,4.72297349088438e-51,2.54665458699816e-49
"USF3",188.152900098092,0.610688177994794,0.241891137738805,2.52464056229385,0.011581667830993,0.0331386572267646
"GRAMD1C",50.9945188666803,1.96256954981554,0.463901622289788,4.23057272386423,2.33097066956992e-05,0.000121519643702256
"ZDHHC23",21.9565147520208,2.04692571503914,0.694859847140524,2.94581090483587,0.00322109251693261,0.0108161505919302
"GAP43",3323.97691569172,-1.9157768762064,0.0769198360775139,-24.9061487114433,6.38227249939676e-137,1.67237933422789e-134
"FSTL1",5581.7795599385,0.542624414551708,0.0555562592995213,9.76711573805301,1.55825013610324e-22,3.35360576842046e-21
"GOLGB1",208.983173624186,0.952315374490557,0.246017607433563,3.87092364820973,0.000108423750663132,0.000504340029522747
"PARP9",890.467755448166,1.04972237288612,0.126966965711523,8.26768102240985,1.3658975294754e-16,2.14974135935138e-15
"DTX3L",1305.83560523732,0.709740780508699,0.0955803237673452,7.42559506532223,1.12273994343832e-13,1.45440102300042e-12
"PARP14",1105.82327227089,0.795390637874826,0.120755705938467,6.58677477551357,4.49483318125381e-11,4.76471457737452e-10
"SLC49A4",316.390022088563,0.676987108576251,0.183521457551578,3.68887168622224,0.000225250777797605,0.000986901031735122
"LINC02035",83.5207228614196,1.3958997102262,0.364187179443933,3.83291831513003,0.000126632011306144,0.000583217921945286
"PDIA5",326.871270841208,0.941012003095291,0.183294747572793,5.13387325908823,2.83839273901036e-07,1.95906811228552e-06
"KALRN",190.185990304355,-1.54741487676671,0.238008827741603,-6.50150203019643,7.95219631401093e-11,8.20262459572287e-10
"UMPS",412.847246281817,-0.722574116148451,0.15789368276659,-4.57633328634569,4.73196472336678e-06,2.74152929046572e-05
"HEG1",843.745458300437,0.949862946938469,0.126262753966134,7.52290693099596,5.35715596419327e-14,7.11872611042622e-13
"PLXNA1",2084.95806167247,-0.969622073705465,0.0892988500428897,-10.8581697663493,1.82367560002931e-27,5.03482786728978e-26
"TPRA1",686.05805769475,0.714674951311275,0.126634275299952,5.64361386061128,1.66517314072274e-08,1.35389363254408e-07
"RUVBL1",633.058819136686,-0.566362761645179,0.123268802005068,-4.59453448425577,4.33716402769602e-06,2.52947606082264e-05
"HMCES",1152.04299630335,-0.772491965099377,0.102665904377921,-7.52432825464404,5.29920585974399e-14,7.04799098140127e-13
"EFCAB12",36.2157028259137,1.71513820552945,0.551375156275999,3.11065557816122,0.00186672531222302,0.00665109953801598
"MBD4",1229.34192109372,1.04145434281254,0.0953264434576988,10.9251358283884,8.74095246340417e-28,2.45866037652363e-26
"IFT122",616.697753031053,0.73318154713606,0.13145877468669,5.57727355122148,2.44317514569567e-08,1.94931965684351e-07
"PLXND1",1234.71895335316,1.38448914481728,0.10695502278167,12.9445921174125,2.52098610249507e-38,9.96122974255725e-37
"TMCC1",310.643308768001,0.757876858183349,0.176431597178111,4.29558463622736,1.74233546056821e-05,9.26763619624175e-05
"NUDT16",565.259829294905,0.630754340599267,0.142007185993191,4.44170720085609,8.92479496535253e-06,4.94806004463643e-05
"CPNE4",117.301576385124,1.34767663963855,0.304595967070488,4.42447302438079,9.66779825313037e-06,5.32645442734274e-05
"SLCO2A1",66.5908600731648,1.18826111941045,0.391084047463872,3.03837788095977,0.00237855486809357,0.00826188267670826
"AMOTL2",1268.24819333966,0.865223726179831,0.105963046948337,8.16533453026954,3.2054565079544e-16,4.93065894982564e-15
"MSL2",3062.91400471467,0.531876916115699,0.0704779309140352,7.54671581894836,4.46371110538315e-14,5.96332639266572e-13
"SLC35G2",517.206873177231,-1.12309288728981,0.136212609234038,-8.2451462724727,1.64958305164628e-16,2.58261765821686e-15
"MRAS",494.806173597757,1.16192003892338,0.15314213607302,7.58720015743648,3.26891927321512e-14,4.40655038490442e-13
"CEP70",2002.93286732942,0.710130261685244,0.0789052011518496,8.9997902713489,2.2614928100323e-19,4.14449774363712e-18
